"filename", "language", "Dart", "comment", "blank", "total"
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/data/models/route/route_model.dart", "Dart", 0, 0, 1, 1
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/data/models/school/school_model.dart", "Dart", 29, 5, 5, 39
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/data/models/school/school_model.freezed.dart", "Dart", 278, 14, 31, 323
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/data/models/school/school_model.g.dart", "Dart", 63, 4, 9, 76
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/data/models/trophy/trophy_model.dart", "Dart", 0, 0, 1, 1
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/data/models/user/user_model.dart", "Dart", 11, 6, 3, 20
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/data/models/user/user_model.freezed.dart", "Dart", 173, 14, 27, 214
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/data/repositories/authentication_repository.dart", "Dart", 189, 20, 22, 231
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/data/repositories/child_repository.dart", "Dart", 113, 20, 15, 148
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/data/repositories/grow_repository.dart", "Dart", 33, 5, 6, 44
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/data/repositories/parent_repository.dart", "Dart", 85, 17, 11, 113
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/data/repositories/repository_mixins.dart", "Dart", 18, 7, 3, 28
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/data/repositories/school_repository.dart", "Dart", 45, 8, 6, 59
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/entities/admin/admin_entity.dart", "Dart", 10, 6, 5, 21
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/entities/background/background_entity.dart", "Dart", 17, 1, 4, 22
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/entities/background/background_entity.freezed.dart", "Dart", 225, 14, 28, 267
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/entities/child/child_entity.dart", "Dart", 20, 9, 9, 38
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/entities/child_user_entity.dart", "Dart", 14, 2, 3, 19
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/entities/clothing/clothing_entity.dart", "Dart", 14, 1, 2, 17
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/entities/clothing/clothing_entity.freezed.dart", "Dart", 224, 14, 28, 266
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/entities/entities_bucket.dart", "Dart", 11, 0, 1, 12
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/entities/entity.dart", "Dart", 14, 4, 4, 22
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/entities/goal/goal_entity.dart", "Dart", 17, 2, 3, 22
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/entities/goal/goal_entity.freezed.dart", "Dart", 273, 14, 28, 315
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/entities/parent/parent_entity.dart", "Dart", 18, 9, 9, 36
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/entities/route/route_entity.dart", "Dart", 13, 2, 2, 17
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/entities/route/route_entity.freezed.dart", "Dart", 194, 14, 28, 236
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/entities/school/school_entity.dart", "Dart", 17, 7, 7, 31
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/entities/trophy/trophy_entity.dart", "Dart", 19, 2, 7, 28
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/entities/trophy/trophy_entity.freezed.dart", "Dart", 239, 14, 32, 285
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/entities/trophy/trophy_entity.g.dart", "Dart", 62, 4, 9, 75
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/entities/user/user_entity.dart", "Dart", 25, 21, 13, 59
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/repositories/authentication_repository.dart", "Dart", 24, 31, 10, 65
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/repositories/child_repository.dart", "Dart", 15, 16, 8, 39
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/repositories/grow_repository.dart", "Dart", 7, 4, 2, 13
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/repositories/parent_repository.dart", "Dart", 10, 13, 6, 29
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/repositories/school_repository.dart", "Dart", 7, 5, 3, 15
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/usecases/authentication/authenticate_user.dart", "Dart", 28, 8, 8, 44
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/usecases/authentication/get_authenitcated_user.dart", "Dart", 19, 2, 3, 24
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/usecases/child/disable_child_acc.dart", "Dart", 20, 8, 7, 35
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/usecases/child/edit_child.dart", "Dart", 22, 8, 7, 37
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/usecases/child/enable_child_acc.dart", "Dart", 25, 8, 7, 40
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/usecases/child/get_children.dart", "Dart", 21, 7, 6, 34
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/usecases/child/get_children_by_id.dart", "Dart", 23, 8, 8, 39
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/usecases/child/get_children_by_school.dart", "Dart", 24, 10, 8, 42
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/usecases/child/get_current_child_user.dart", "Dart", 62, 10, 4, 76
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/usecases/child/register_new_child_user.dart", "Dart", 0, 66, 11, 77
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/usecases/child/sign_up_new_child_user.dart", "Dart", 59, 11, 7, 77
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/usecases/get_build_info.dart", "Dart", 14, 2, 3, 19
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/usecases/mixins.dart", "Dart", 11, 1, 2, 14
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/usecases/parent/disable_parent_account.dart", "Dart", 20, 7, 7, 34
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/usecases/parent/edit_parent.dart", "Dart", 21, 7, 6, 34
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/usecases/parent/enable_parent_account.dart", "Dart", 22, 7, 7, 36
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/usecases/parent/get_parent_by_id.dart", "Dart", 23, 8, 6, 37
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/usecases/parent/get_parents.dart", "Dart", 21, 5, 5, 31
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/usecases/parent/register_new_parent_user.dart", "Dart", 44, 10, 8, 62
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/usecases/parent/sign_up_new_parent.dart", "Dart", 43, 8, 9, 60
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/usecases/school/get_list_of_schools.dart", "Dart", 14, 3, 4, 21
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/usecases/school/get_school.dart", "Dart", 21, 7, 7, 35
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/usecases/user_login.dart", "Dart", 22, 6, 8, 36
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/domain/usecases/user_sign_out.dart", "Dart", 19, 4, 5, 28
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/bloc/authentication_bloc.dart", "Dart", 56, 9, 9, 74
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/bloc/authentication_event.dart", "Dart", 13, 6, 6, 25
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/bloc/authentication_state.dart", "Dart", 38, 19, 18, 75
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/pages/goals/view/goals_page.dart", "Dart", 0, 0, 1, 1
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/pages/home/cubit/home_cubit.dart", "Dart", 64, 6, 7, 77
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/pages/home/cubit/home_state.dart", "Dart", 19, 6, 6, 31
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/pages/home/cubit/home_state.freezed.dart", "Dart", 182, 14, 27, 223
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/pages/home/view/drawer.dart", "Dart", 169, 4, 4, 177
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/pages/home/view/home_page.dart", "Dart", 177, 7, 6, 190
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/pages/home/view/home_page_buttons.dart", "Dart", 133, 7, 9, 149
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/pages/leaderboard/view/leaderboard_page.dart", "Dart", 0, 0, 1, 1
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/pages/profile/view/profile_page.dart", "Dart", 0, 0, 1, 1
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/pages/routes/view/routes_page.dart", "Dart", 0, 0, 1, 1
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/pages/run/view/run_page.dart", "Dart", 0, 0, 1, 1
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/pages/shop/view/shop_page.dart", "Dart", 0, 0, 1, 1
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/pages/sign_up/cubit/child_sign_up_cubit.dart", "Dart", 96, 40, 12, 148
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/pages/sign_up/cubit/child_sign_up_state.dart", "Dart", 44, 22, 19, 85
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/pages/sign_up/cubit/child_sign_up_state.freezed.dart", "Dart", 267, 14, 30, 311
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/pages/sign_up/view/sign_up_body.dart", "Dart", 67, 31, 7, 105
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/pages/sign_up/view/sign_up_body_loaded.dart", "Dart", 73, 1, 2, 76
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/pages/sign_up/view/sign_up_body_loading.dart", "Dart", 1, 0, 1, 2
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/pages/sign_up/view/sign_up_body_submitting.dart", "Dart", 1, 0, 1, 2
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/pages/sign_up/view/sign_up_page.dart", "Dart", 33, 3, 5, 41
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/pages/statistics/view/statistics_page.dart", "Dart", 0, 0, 1, 1
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/views_bucket.dart", "Dart", 8, 0, 1, 9
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/widgets/form_group/sign_up_form_group.dart", "Dart", 32, 17, 4, 53
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/widgets/form_widget/form_widget_1.dart", "Dart", 55, 5, 5, 65
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/widgets/form_widget/form_widget_2.dart", "Dart", 48, 5, 5, 58
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/child/widgets/form_widget/form_widget_3.dart", "Dart", 44, 4, 4, 52
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/pages/advertisement/view/advertisement_page.dart", "Dart", 0, 0, 1, 1
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/pages/login/cubit/login_cubit.dart", "Dart", 23, 3, 5, 31
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/pages/login/cubit/login_state.dart", "Dart", 15, 6, 7, 28
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/pages/login/cubit/login_state.freezed.dart", "Dart", 125, 14, 27, 166
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/pages/login/view/login_page.dart", "Dart", 55, 5, 4, 64
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/pages/login/widgets/form_group/login_form_group.dart", "Dart", 8, 5, 3, 16
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/pages/login/widgets/form_widget/form_widget_1.dart", "Dart", 53, 3, 3, 59
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/pages/splash_page.dart", "Dart", 12, 2, 3, 17
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/parent/pages/home/cubit/home_cubit.dart", "Dart", 12, 2, 2, 16
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/parent/pages/home/cubit/home_state.dart", "Dart", 16, 6, 5, 27
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/parent/pages/home/cubit/home_state.freezed.dart", "Dart", 160, 14, 30, 204
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/parent/pages/home/view/home_page.dart", "Dart", 53, 4, 5, 62
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/utils/forms_interface.dart", "Dart", 6, 4, 5, 15
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/utils/pages_interface.dart", "Dart", 0, 0, 2, 2
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/widgets/buttons/buttons_with_icon.dart", "Dart", 64, 7, 4, 75
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/widgets/constant_colors.dart", "Dart", 22, 17, 17, 56
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/widgets/constant_sizes.dart", "Dart", 3, 3, 3, 9
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/widgets/default_ui_elements.dart", "Dart", 44, 6, 7, 57
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/widgets/form_group/get_form_validators.dart", "Dart", 4, 3, 2, 9
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/widgets/form_group/login_group.dart", "Dart", 8, 2, 2, 12
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/widgets/form_inputs/form_gender_input.dart", "Dart", 67, 12, 9, 88
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/widgets/form_inputs/form_input_controllers.dart", "Dart", 83, 11, 11, 105
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/widgets/form_inputs/form_input_types.dart", "Dart", 13, 0, 1, 14
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/widgets/form_inputs/form_number_inputs.dart", "Dart", 0, 0, 1, 1
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/presentation/widgets/form_status.dart", "Dart", 69, 105, 33, 207
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/features/grow/theme.dart", "Dart", 49, 4, 3, 56
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/main.dart", "Dart", 17, 3, 4, 24
"/Users/ganneyd/SofwareDev/flutter/grow-2021/lib/route_generator.dart", "Dart", 44, 9, 4, 57
"Total", "-", 7013, 1254, 1120, 9387
